City ID,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Min Temp,Max Temp,Wind Speed
397,2732340,Mata,100,PT,2022-11-24 03:29:47,92,40.683,-7.4592,52.178,52.178,92
398,2412408,Nioro,96,GM,2022-11-24 03:29:49,22,13.35,-15.75,71.74400000000009,71.74400000000009,22
399,3899695,Ancud,38,CL,2022-11-24 03:29:51,90,-41.8697,-73.8203,49.099999999999966,49.099999999999966,90
400,3572462,Dunmore Town,11,BS,2022-11-24 03:29:53,77,25.5,-76.65,80.06,80.06,77
401,1267390,Kavaratti,86,IN,2022-11-24 03:29:56,77,10.5669,72.642,79.48399999999998,79.48399999999998,77
402,608270,Shubarshi,64,KZ,2022-11-24 03:29:58,92,48.5872,57.1869,36.823999999999955,36.823999999999955,92
403,110690,Abhā,0,SA,2022-11-24 03:30:01,93,18.2164,42.5053,46.652000000000044,48.02000000000004,93
404,2438855,Téra,3,NE,2022-11-24 03:30:04,17,14.0078,0.7531,70.26800000000009,70.26800000000009,17
405,3175096,Laas,36,IT,2022-11-24 03:30:07,92,46.6166,10.7002,29.029999999999973,29.029999999999973,92
406,576093,Blagoyevo,80,RU,2022-11-24 03:30:10,99,63.3667,47.9167,1.4899999999999523,1.4899999999999523,99
407,2015179,Tommot,68,RU,2022-11-24 03:30:12,94,58.9564,126.2925,-5.439999999999998,-5.439999999999998,94
408,55671,Kismayo,59,SO,2022-11-24 03:30:14,75,-0.3582,42.5454,79.77199999999999,79.77199999999999,75
409,211647,Lodja,69,CD,2022-11-24 03:30:17,99,-3.4833,23.4333,66.56,66.56,99
410,1540475,Turtas,5,RU,2022-11-24 03:30:19,97,58.9417,69.1325,-10.029999999999973,-10.029999999999973,97
411,2362669,Batié,82,BF,2022-11-24 03:30:21,28,9.8833,-2.9167,71.88799999999998,71.88799999999998,28
412,4255151,Bud,100,US,2022-11-24 03:30:23,68,39.447,-86.1758,37.346000000000004,47.822,68
413,1504382,Kargasok,100,RU,2022-11-24 03:30:25,95,59.0556,80.8572,-1.3180000000000405,-1.3180000000000405,95
414,5882953,Aklavik,97,CA,2022-11-24 03:30:27,98,68.2191,-135.0107,2.731999999999971,2.731999999999971,98
415,5969025,Haines Junction,100,CA,2022-11-24 03:30:29,93,60.7522,-137.5108,28.346000000000004,28.346000000000004,93
416,2063042,Port Hedland,20,AU,2022-11-24 03:29:32,58,-20.3167,118.5667,86.05400000000003,86.05400000000003,58
417,637292,Savonlinna,100,FI,2022-11-24 03:30:32,92,61.8699,28.88,15.853999999999985,15.853999999999985,92
418,352733,Marsá Maţrūḩ,40,EG,2022-11-24 03:30:34,47,31.3525,27.2453,57.39799999999997,57.39799999999997,47
419,2630299,Hofn,100,IS,2022-11-24 03:30:36,94,64.2539,-15.2082,43.62800000000004,43.62800000000004,94
420,3893726,Constitución,30,CL,2022-11-24 03:30:38,79,-35.3333,-72.4167,61.19599999999997,61.19599999999997,79
421,1244926,Hambantota,20,LK,2022-11-24 03:30:40,78,6.1241,81.1185,82.7419999999999,82.7419999999999,78
422,4362001,Mayo,0,US,2022-11-24 03:30:42,74,38.8876,-76.5119,35.581999999999994,48.72199999999998,74
423,555801,Ispravnaya,91,RU,2022-11-24 03:30:44,47,44.0682,41.6102,44.06000000000006,44.06000000000006,47
424,1648186,Bontang,100,ID,2022-11-24 03:30:47,77,0.1333,117.5,82.68800000000005,82.68800000000005,77
425,2112309,Katsuura,12,JP,2022-11-24 03:30:49,52,35.1333,140.3,65.66000000000003,65.66000000000003,52
426,2439376,Tahoua,0,NE,2022-11-24 03:30:51,22,14.8888,5.2692,67.98200000000003,67.98200000000003,22
427,1062663,Mahajanga,40,MG,2022-11-24 03:31:00,83,-15.7167,46.3167,75.21800000000002,75.21800000000002,83
428,217570,Buta,34,CD,2022-11-24 03:31:03,97,2.7858,24.73,66.07400000000001,66.07400000000001,97
429,2610343,Vestmanna,100,FO,2022-11-24 03:31:05,93,62.1564,-7.1664,45.51800000000003,45.51800000000003,93
430,3126369,Carballo,96,ES,2022-11-24 03:31:08,90,43.213,-8.691,52.43000000000001,55.77800000000008,90
431,2031405,Erdenet,100,MN,2022-11-24 03:31:11,92,49.0333,104.0833,14.954000000000008,14.954000000000008,92
432,60019,Eyl,24,SO,2022-11-24 03:31:16,74,7.9803,49.8164,77.30599999999998,77.30599999999998,74
433,2219235,Ubari,3,LY,2022-11-24 03:31:19,46,26.5921,12.7805,55.202000000000055,55.202000000000055,46
434,2276492,Harper,32,LR,2022-11-24 03:31:22,85,4.375,-7.7169,77.43199999999996,77.43199999999996,85
435,2142316,Yeppoon,73,AU,2022-11-24 03:29:00,56,-23.1333,150.7333,87.584,87.584,56
436,2063039,Port Keats,97,AU,2022-11-24 03:31:27,53,-14.25,129.55,87.56599999999997,87.56599999999997,53
437,1519275,Shar,100,KZ,2022-11-24 03:31:29,97,49.5886,81.0453,-1.6240000000000236,-1.6240000000000236,97
438,1624041,Ternate,99,ID,2022-11-24 03:31:32,68,0.8,127.4,85.334,85.334,68
439,5746545,Portland,75,US,2022-11-24 03:23:48,91,45.5234,-122.6762,39.146000000000015,49.98199999999997,91
440,6355222,Yulara,79,AU,2022-11-24 03:31:36,48,-25.2406,130.9889,78.512,78.512,48
441,1277874,Bāgli,12,IN,2022-11-24 03:31:38,36,22.65,76.35,69.44,69.44,36
442,3374333,Praia,20,CV,2022-11-24 03:31:41,69,14.9215,-23.5087,75.73999999999995,75.73999999999995,69
443,5134295,Rome,63,US,2022-11-24 03:26:02,94,43.2128,-75.4557,28.381999999999948,31.946000000000026,94
444,2643044,Margate,60,GB,2022-11-24 03:31:45,91,51.3813,1.3862,43.69999999999993,45.30200000000002,91
445,2094342,Kavieng,66,PG,2022-11-24 03:31:48,60,-2.5744,150.7967,85.91000000000003,85.91000000000003,60
446,1862505,Hirara,75,JP,2022-11-24 03:31:53,94,24.8,125.2833,71.45599999999996,73.67000000000002,94
447,1502073,Krasnosel'kup,86,RU,2022-11-24 03:31:55,100,65.7,82.4667,-28.408000000000015,-28.408000000000015,100
448,653272,Kemijärvi,73,FI,2022-11-24 03:31:57,98,66.7131,27.4306,15.386000000000024,15.386000000000024,98
449,2160735,Lakes Entrance,14,AU,2022-11-24 03:31:58,64,-37.8811,147.981,69.17000000000002,69.17000000000002,64
450,2160517,Launceston,93,AU,2022-11-24 03:29:03,58,-41.45,147.1667,66.79400000000004,71.618,58
451,6541257,Monopoli,0,IT,2022-11-24 03:32:03,72,40.9559,17.2896,46.615999999999985,48.72199999999998,72
452,2111884,Miyako,100,JP,2022-11-24 03:32:05,89,39.6367,141.9525,50.936000000000035,50.936000000000035,89
453,2440485,Niamey,0,NE,2022-11-24 03:32:08,24,13.5137,2.1098,71.88799999999998,71.88799999999998,24
454,527321,Mezen',37,RU,2022-11-24 03:32:10,96,65.8522,44.24,11.19199999999995,11.19199999999995,96
455,1253783,Una,1,IN,2022-11-24 03:32:13,32,20.8167,71.0333,78.76399999999995,78.76399999999995,32
456,1737486,Bintulu,20,MY,2022-11-24 03:32:15,89,3.1667,113.0333,81.01399999999995,81.01399999999995,89
457,1140025,Herat Province,0,AF,2022-11-24 03:32:17,27,34.5,62.0,52.79000000000002,52.79000000000002,27
458,5847486,Kailua,9,US,2022-11-24 03:32:20,82,21.4022,-157.7394,73.65199999999999,78.78199999999998,82
459,107304,Buraidah,99,SA,2022-11-24 03:32:12,32,26.326,43.975,64.84999999999997,64.84999999999997,32
460,1734313,Paka,20,MY,2022-11-24 03:32:23,74,4.6374,103.4368,85.92800000000005,87.38600000000002,74
461,1850523,Tateyama,53,JP,2022-11-24 03:32:25,57,34.9833,139.8667,65.2100000000001,65.2100000000001,57
462,1808857,Hanzhong,95,CN,2022-11-24 03:32:27,68,33.0728,107.0303,58.117999999999995,58.117999999999995,68
463,1540711,Muravlenko,50,RU,2022-11-24 03:32:29,100,63.7898,74.523,-17.35600000000005,-17.35600000000005,100
464,3836669,San Rafael,6,AR,2022-11-24 03:32:31,29,-34.6177,-68.3301,75.66800000000006,75.66800000000006,29
465,584279,Adamovka,100,RU,2022-11-24 03:32:33,98,51.5223,59.9396,31.244000000000028,31.244000000000028,98
466,1498402,Mortka,5,RU,2022-11-24 03:32:35,97,59.3322,66.0214,-9.238,-9.238,97
467,912628,Kasempa,100,ZM,2022-11-24 03:32:37,92,-13.4584,25.8338,63.86000000000007,63.86000000000007,92
468,2122614,Ekhabi,46,RU,2022-11-24 03:32:39,71,53.5102,142.9671,19.77800000000002,19.77800000000002,71
469,5919850,Chapais,63,CA,2022-11-24 03:32:41,95,49.7834,-74.8492,8.383999999999958,8.383999999999958,95
470,151610,Ngorongoro,43,TZ,2022-11-24 03:32:43,93,-3.2397,35.4875,51.29599999999999,51.29599999999999,93
471,477940,Ust-Tsilma,96,RU,2022-11-24 03:32:45,100,65.441,52.1498,-2.362000000000023,-2.362000000000023,100
472,211734,Lisala,14,CD,2022-11-24 03:32:47,98,2.15,21.5167,67.55000000000001,67.55000000000001,98
473,3448903,São João da Barra,100,BR,2022-11-24 03:32:49,88,-21.6403,-41.0511,74.24600000000004,74.24600000000004,88
474,5517061,Big Spring,3,US,2022-11-24 03:32:51,89,32.2504,-101.4787,51.24199999999996,52.24999999999994,89
475,296852,Erzin,51,TR,2022-11-24 03:32:57,59,36.9559,36.2,58.622000000000014,58.622000000000014,59
476,5975034,High Prairie,100,CA,2022-11-24 03:32:59,79,55.4334,-116.4858,33.69199999999995,33.69199999999995,79
477,3469932,Boa Esperança,100,BR,2022-11-24 03:33:01,90,-21.09,-45.5658,63.914000000000044,63.914000000000044,90
478,3883457,Lebu,34,CL,2022-11-24 03:32:04,93,-37.6167,-73.65,56.62399999999997,56.62399999999997,93
479,4946620,Palmer,0,US,2022-11-24 03:33:04,78,42.1584,-72.3287,24.349999999999966,37.92199999999997,78
480,2212775,Sabha,4,LY,2022-11-24 03:33:06,43,27.0377,14.4283,55.72399999999999,55.72399999999999,43
481,2123814,Leningradskiy,100,RU,2022-11-24 03:33:08,98,69.3833,178.4167,-3.7480000000000473,-3.7480000000000473,98
482,2030065,Mandalgovi,66,MN,2022-11-24 03:33:13,65,45.7625,106.2708,28.076000000000022,28.076000000000022,65
483,740481,Rize,88,TR,2022-11-24 03:33:15,49,40.9044,40.8949,39.79400000000004,39.79400000000004,49
484,5318313,Tucson,0,US,2022-11-24 03:29:36,34,32.2217,-110.9265,50.52199999999999,58.42399999999992,34
485,699413,Novomykolayivka,100,UA,2022-11-24 03:33:19,75,47.9781,35.9102,38.822,38.822,75
486,3664980,Boa Vista,40,BR,2022-11-24 03:33:20,83,2.8197,-60.6733,78.78199999999998,78.78199999999998,83
487,559034,Grayvoron,100,RU,2022-11-24 03:33:22,79,50.4767,35.6773,31.855999999999995,31.855999999999995,79
488,3388760,São Geraldo do Araguaia,92,BR,2022-11-24 03:33:24,91,-6.4006,-48.555,73.61599999999993,73.61599999999993,91
489,1298987,Pyinmana,71,MM,2022-11-24 03:33:27,60,19.7333,96.2167,83.642,83.642,60
490,2185329,Otane,78,NZ,2022-11-24 03:33:30,55,-39.8833,176.6333,67.01000000000005,67.01000000000005,55
491,3904906,Santa Cruz de la Sierra,100,BO,2022-11-24 03:32:26,69,-17.8,-63.1667,74.66000000000003,74.66000000000003,69
492,4036284,Alofi,75,NU,2022-11-24 03:33:34,65,-19.0595,-169.9187,82.29199999999997,82.29199999999997,65
493,3864331,Bell Ville,12,AR,2022-11-24 03:33:36,35,-32.6259,-62.6887,71.67199999999997,71.67199999999997,35
494,3460087,Jardim,43,BR,2022-11-24 03:33:43,83,-21.4803,-56.1381,66.88399999999996,66.88399999999996,83
495,3386177,Trairi,11,BR,2022-11-24 03:32:14,76,-3.2778,-39.2689,77.68399999999991,77.68399999999991,76
496,4686163,Dickinson,20,US,2022-11-24 03:33:46,91,29.4608,-95.0513,59.95400000000001,64.13000000000005,91
497,2647356,Hastings,44,GB,2022-11-24 03:33:48,73,50.8552,0.5729,42.799999999999955,51.78199999999998,73
498,2638534,Sandwick,75,GB,2022-11-24 03:33:50,93,60.0,-1.25,48.02000000000004,48.02000000000004,93
499,3452711,Porto Nacional,76,BR,2022-11-24 03:33:52,92,-10.7081,-48.4172,78.80000000000001,78.80000000000001,92
500,942470,Vryheid,0,ZA,2022-11-24 03:33:54,65,-27.7695,30.7917,64.13000000000005,64.13000000000005,65
501,4845585,Westport,0,US,2022-11-24 03:30:56,66,41.1415,-73.3579,32.10799999999995,45.823999999999955,66
502,2017215,Sangar,98,RU,2022-11-24 03:33:58,96,63.9242,127.4739,-19.624000000000024,-19.624000000000024,96
503,2027316,Ayan,42,RU,2022-11-24 03:34:00,53,56.45,138.1667,12.812000000000012,12.812000000000012,53
504,2013918,Ust-Maya,97,RU,2022-11-24 03:34:02,97,60.4167,134.5333,-16.906000000000006,-16.906000000000006,97
505,2210554,Sirte,0,LY,2022-11-24 03:34:04,46,31.2089,16.5887,63.33800000000002,63.33800000000002,46
506,1176608,Islamkot,19,PK,2022-11-24 03:34:06,22,24.6997,70.177,77.16199999999998,77.16199999999998,22
507,149703,Sumbawanga,100,TZ,2022-11-24 03:34:08,90,-7.9667,31.6167,59.773999999999944,59.773999999999944,90
508,287832,Ibrā’,86,OM,2022-11-24 03:34:10,51,22.6906,58.5334,73.27399999999994,73.27399999999994,51
509,1492948,Saryg-Sep,81,RU,2022-11-24 03:34:14,77,51.5,95.6,0.896000000000015,0.896000000000015,77
510,3580733,Bodden Town,20,KY,2022-11-24 03:34:16,86,19.2833,-81.25,77.98999999999995,80.99600000000004,86
511,3470137,Belmonte,89,BR,2022-11-24 03:34:18,89,-15.8631,-38.8828,73.72399999999999,73.72399999999999,89
512,2986626,Plouzané,75,FR,2022-11-24 03:34:20,82,48.3833,-4.6167,52.12399999999997,53.78000000000003,82
513,1651591,Amahai,99,ID,2022-11-24 03:34:22,65,-3.3333,128.9167,86.39600000000002,86.39600000000002,65
514,3629710,Puerto Ayacucho,100,VE,2022-11-24 03:34:24,92,5.6639,-67.6236,73.50799999999998,73.50799999999998,92
515,2027042,Batagay-Alyta,45,RU,2022-11-24 03:34:25,96,67.8006,130.4114,-29.541999999999973,-29.541999999999973,96
516,1653316,Savannakhet,75,LA,2022-11-24 03:34:27,94,16.566,104.751,77.01800000000009,77.01800000000009,94
517,3489440,Morant Bay,85,JM,2022-11-24 03:34:29,82,17.8815,-76.4093,77.70200000000006,80.22200000000004,82
518,1816080,Cangzhou,0,CN,2022-11-24 03:34:31,38,38.3167,116.8667,63.103999999999985,63.103999999999985,38
519,2128975,Nemuro,100,JP,2022-11-24 03:30:39,71,43.3236,145.575,46.32800000000003,46.32800000000003,71
520,2014624,Udachny,100,RU,2022-11-24 03:34:35,74,66.4167,112.4,-20.560000000000002,-20.560000000000002,74
521,2013865,Ust'-Uda,100,RU,2022-11-24 03:34:36,62,54.1742,103.0304,7.465999999999951,7.465999999999951,62
522,3698304,Chimbote,7,PE,2022-11-24 03:30:50,86,-9.0853,-78.5783,65.012,65.012,86
523,2522437,Adeje,20,ES,2022-11-24 03:34:40,81,28.1227,-16.726,61.10599999999994,69.56599999999997,81
524,2315026,Kasongo-Lunda,75,CD,2022-11-24 03:34:42,98,-6.4667,16.8167,66.95599999999996,66.95599999999996,98
525,5954718,Flin Flon,7,CA,2022-11-24 03:34:44,91,54.7682,-101.865,27.230000000000018,27.230000000000018,91
526,2158767,Mareeba,76,AU,2022-11-24 03:34:46,56,-17.0,145.4333,86.71999999999997,93.43399999999991,56
527,727221,Silistra,81,BG,2022-11-24 03:34:48,94,44.1167,27.2667,50.91800000000006,50.91800000000006,94
528,3359638,Walvis Bay,70,NA,2022-11-24 03:34:50,77,-22.9575,14.5053,57.09199999999993,58.15400000000005,77
529,3466696,Catalão,79,BR,2022-11-24 03:30:57,86,-18.1658,-47.9464,62.14999999999992,62.14999999999992,86
530,1524606,Derzhavīnsk,100,KZ,2022-11-24 03:34:54,94,51.1,66.3167,22.694000000000017,22.694000000000017,94
531,4726206,San Antonio,100,US,2022-11-24 03:28:34,94,29.4241,-98.4936,56.89400000000006,60.90799999999996,94
532,2189343,Kaeo,46,NZ,2022-11-24 03:34:57,72,-35.1,173.7833,67.31599999999997,67.31599999999997,72
533,1861280,Itoman,75,JP,2022-11-24 03:34:59,86,26.1247,127.6694,72.37399999999997,73.77800000000008,86
534,3696183,Iquitos,40,PE,2022-11-24 03:35:01,94,-3.7481,-73.2472,73.43599999999998,73.43599999999998,94
535,4440397,Pascagoula,0,US,2022-11-24 03:34:33,93,30.3658,-88.5561,49.99999999999994,57.25399999999996,93
536,2028462,Ulaanbaatar,40,MN,2022-11-24 03:32:02,78,47.9077,106.8832,5.126000000000033,5.126000000000033,78
537,6149996,Smithers,100,CA,2022-11-24 03:30:18,93,54.7804,-127.1743,37.72399999999999,37.72399999999999,93
538,276781,Beirut,20,LB,2022-11-24 03:35:09,59,33.8889,35.4944,63.33800000000002,63.33800000000002,59
539,1265888,Kovūr,58,IN,2022-11-24 03:35:11,71,14.4833,79.9833,81.93199999999996,81.93199999999996,71
540,5123718,Lackawanna,0,US,2022-11-24 03:35:13,85,42.8256,-78.8234,25.249999999999943,32.34199999999993,85
541,515805,Oktyabr'skoye,56,RU,2022-11-24 03:35:14,100,43.0645,44.7417,30.34400000000005,30.34400000000005,100
542,6171633,Ucluelet,100,CA,2022-11-24 03:30:59,87,48.9329,-125.5528,50.089999999999975,50.089999999999975,87
543,2016307,Solnechnyy,3,RU,2022-11-24 03:35:19,59,50.7214,136.6319,19.886000000000024,19.886000000000024,59
544,1491230,Sovetskiy,6,RU,2022-11-24 03:30:32,99,61.3614,63.5842,-4.48599999999999,-4.48599999999999,99
545,2122262,Palana,100,RU,2022-11-24 03:34:40,73,59.1167,159.9667,20.569999999999993,20.569999999999993,73
546,2656847,Atherton,30,GB,2022-11-24 03:35:26,91,53.5237,-2.4935,41.05400000000003,45.283999999999935,91
547,1508161,Cherepanovo,24,RU,2022-11-24 03:35:27,97,54.2222,83.381,-7.22199999999998,-7.22199999999998,97
548,1337617,Muli,91,MV,2022-11-24 03:35:29,75,2.9167,73.5667,81.77000000000004,81.77000000000004,75
549,3466165,Cidreira,3,BR,2022-11-24 03:35:31,78,-30.1811,-50.2056,64.65199999999999,64.65199999999999,78
550,5710035,West Wendover,0,US,2022-11-24 03:35:33,48,40.7391,-114.0733,36.60799999999995,36.60799999999995,48
551,5690366,Mandan,0,US,2022-11-24 03:33:22,84,46.8267,-100.8896,31.98199999999997,35.365999999999985,84
552,2013639,Verkhnevilyuysk,96,RU,2022-11-24 03:35:38,98,63.4453,120.3167,-24.646000000000015,-24.646000000000015,98
553,1797264,Quzhou,89,CN,2022-11-24 03:35:39,66,28.9594,118.8686,65.04799999999994,65.04799999999994,66
554,2256895,Mossendjo,98,CG,2022-11-24 03:35:41,99,-2.9506,12.7261,68.05400000000003,68.05400000000003,99
555,2541479,Nador,0,MA,2022-11-24 03:35:43,77,35.174,-2.9287,51.872000000000014,64.65199999999999,77
556,5062292,Valley City,0,US,2022-11-24 03:35:45,100,46.9233,-98.0032,23.52199999999999,23.52199999999999,100
557,2274275,Robertsport,100,LR,2022-11-24 03:35:47,80,6.7533,-11.3686,78.31400000000002,78.31400000000002,80
558,1067565,Beloha,1,MG,2022-11-24 03:35:48,55,-25.1667,45.05,80.23999999999995,80.23999999999995,55
559,1502879,Kolosovka,7,RU,2022-11-24 03:35:50,95,56.4678,73.611,-9.346000000000004,-9.346000000000004,95
560,2685750,Östersund,100,SE,2022-11-24 03:35:52,100,63.1792,14.6357,23.449999999999932,23.612000000000023,100
561,100926,Umluj,26,SA,2022-11-24 03:35:54,63,25.0213,37.2685,74.53399999999993,74.53399999999993,63
562,2109701,Auki,76,SB,2022-11-24 03:35:55,62,-8.7676,160.7034,86.57600000000008,86.57600000000008,62
563,4032420,Neiafu,40,TO,2022-11-24 03:35:57,78,-18.65,-173.9833,83.084,83.084,78
564,4866445,Mason City,81,US,2022-11-24 03:36:01,84,43.1536,-93.201,34.06999999999999,40.98199999999997,84
565,2016910,Severobaykal'sk,100,RU,2022-11-24 03:36:03,61,55.65,109.3167,12.812000000000012,12.812000000000012,61
566,2167426,Emerald,100,AU,2022-11-24 03:36:05,31,-23.5333,148.1667,82.34600000000006,82.34600000000006,31
567,1513023,Pop,92,UZ,2022-11-24 03:36:07,47,40.8736,71.1089,41.48600000000005,41.48600000000005,47
568,2662689,Visby,100,SE,2022-11-24 03:36:11,86,57.6409,18.296,32.82800000000003,34.05200000000002,86
569,1295765,Sittwe,83,MM,2022-11-24 03:36:12,56,20.15,92.9,79.43,79.43,56
570,2015217,Tokur,23,RU,2022-11-24 03:36:15,75,53.1333,132.9,3.433999999999969,3.433999999999969,75
571,2173125,Burnie,24,AU,2022-11-24 03:36:17,54,-41.0667,145.9167,63.94999999999999,63.94999999999999,54
572,5640350,Billings Metropolitan Area,75,US,2022-11-24 03:35:00,65,45.7833,-108.5007,35.51000000000005,38.96599999999995,65
573,2381334,Atar,0,MR,2022-11-24 03:36:04,15,20.5169,-13.0499,64.68800000000005,64.68800000000005,15
574,569579,Chekmagush,100,RU,2022-11-24 03:36:23,98,55.1319,54.6556,29.696000000000026,29.696000000000026,98
575,553766,Kamenka,100,RU,2022-11-24 03:36:25,93,51.3223,42.7678,33.18799999999999,33.18799999999999,93
576,2143285,Wodonga,6,AU,2022-11-24 03:36:27,52,-36.1167,146.8833,72.10399999999998,73.27399999999994,52
577,601551,Akdepe,100,TM,2022-11-24 03:36:29,60,42.0551,59.3788,46.48999999999995,46.48999999999995,60
578,525426,Sobolevo,96,RU,2022-11-24 03:36:30,97,54.4299,31.8996,24.349999999999966,24.349999999999966,97
579,2420826,Gaoual,88,GN,2022-11-24 03:36:32,39,11.75,-13.2,68.84600000000006,68.84600000000006,39
580,1217734,Boysun,3,UZ,2022-11-24 03:36:34,24,38.2061,67.1986,55.13000000000005,55.13000000000005,24
581,1497210,Novoagansk,99,RU,2022-11-24 03:36:36,98,61.9449,76.6625,0.896000000000015,0.896000000000015,98
582,2122783,Katangli,1,RU,2022-11-24 03:36:37,56,51.7102,143.2326,20.73199999999997,20.73199999999997,56
583,1220197,Varzob,14,TJ,2022-11-24 03:36:39,35,38.7737,68.8178,40.73000000000002,40.73000000000002,35
584,2278158,Buchanan,99,LR,2022-11-24 03:36:41,85,5.8808,-10.0467,77.32400000000001,77.32400000000001,85
585,2091996,Madang,99,PG,2022-11-24 03:36:43,64,-5.2246,145.7966,86.23399999999998,86.23399999999998,64
586,111822,Yazd,20,IR,2022-11-24 03:36:44,40,31.8972,54.3675,50.10799999999995,50.10799999999995,40
587,233114,Jinja,100,UG,2022-11-24 03:36:46,89,0.439,33.2032,65.012,65.012,89
588,57000,Hobyo,3,SO,2022-11-24 03:36:48,70,5.3505,48.5268,79.82600000000008,79.82600000000008,70
589,2337181,Iseyin,52,NG,2022-11-24 03:36:50,61,7.9667,3.6,71.36599999999993,71.36599999999993,61
590,3421765,Nanortalik,97,GL,2022-11-24 03:36:52,74,60.1432,-45.2371,30.03800000000001,30.03800000000001,74
591,1506268,Gornopravdinsk,22,RU,2022-11-24 03:36:55,95,60.05,69.9,-10.102000000000032,-10.102000000000032,95
592,1252795,Yanam,25,IN,2022-11-24 03:36:57,71,16.7333,82.2167,82.56200000000007,82.56200000000007,71
593,2155562,Nelson Bay,1,AU,2022-11-24 03:36:58,64,-32.7167,152.15,71.00600000000003,76.08199999999994,64
594,4026082,Lázaro Cárdenas,75,MX,2022-11-24 03:37:01,85,17.9583,-102.2,76.87399999999997,76.87399999999997,85
595,4844309,Torrington,11,US,2022-11-24 03:37:05,81,41.8007,-73.1212,26.689999999999998,38.19199999999995,81
596,3663517,Manaus,100,BR,2022-11-24 03:33:31,94,-3.1019,-60.025,73.90400000000005,75.68599999999998,94
597,3403353,Canindé,21,BR,2022-11-24 03:37:09,73,-4.3589,-39.3117,75.19999999999999,75.19999999999999,73
